1623082500000,35945.39000000,35997.65000000,35688.92000000,35796.83000000,1036.02483900,1623083399999,37122579.57477560,20454,471.87743100,16911212.90471594,0
1623083400000,35796.83000000,35894.82000000,35741.90000000,35814.14000000,493.49445900,1623084299999,17675030.64420009,11829,253.21584800,9070008.34363178,0
1623084300000,35814.14000000,35845.54000000,35734.01000000,35793.35000000,552.02682600,1623085199999,19760075.91335089,11007,294.54571600,10544137.33472483,0
1623085200000,35793.36000000,35793.36000000,35604.96000000,35683.86000000,840.63318800,1623086099999,29996724.88859511,18653,420.03000300,14985416.85887884,0
1623086100000,35683.87000000,35916.84000000,35575.00000000,35860.00000000,775.33844100,1623086999999,27705247.39323701,17160,397.26161500,14201837.66207654,0
1623087000000,35860.00000000,35860.00000000,35603.00000000,35666.20000000,595.84962200,1623087899999,21281190.69025458,14425,288.98376400,10319938.31732969,0
1623087900000,35666.19000000,35800.00000000,35608.00000000,35725.12000000,421.52168000,1623088799999,15052056.13422333,11480,232.53683500,8303625.61670904,0
1623088800000,35725.12000000,35777.00000000,35534.04000000,35569.00000000,629.88599900,1623089699999,22455740.16559413,13839,318.81789700,11366816.36512620,0
1623089700000,35569.00000000,35660.00000000,35444.00000000,35646.43000000,1021.67932000,1623090599999,36298001.28787661,19382,459.69469300,16338554.57940026,0
1623090600000,35646.42000000,35710.01000000,35543.98000000,35546.78000000,425.59610300,1623091499999,15167017.61570142,9252,201.86814900,7194369.33886374,0
1623091500000,35546.78000000,35620.81000000,35400.00000000,35486.90000000,711.84517100,1623092399999,25267057.03414262,16438,326.60727900,11593835.35558487,0
1623092400000,35484.57000000,35600.00000000,35386.67000000,35446.38000000,755.62403200,1623093299999,26811523.57252644,16000,361.79276000,12839178.72027442,0
1623093300000,35446.38000000,35513.89000000,35328.02000000,35475.35000000,872.86713600,1623094199999,30891711.26087539,16762,451.72546500,15987644.67076331,0
1623094200000,35475.35000000,35620.98000000,35385.56000000,35560.00000000,537.61572300,1623095099999,19104289.69947545,11046,248.99574700,8850677.48434822,0
1623095100000,35560.01000000,35682.12000000,35475.00000000,35634.46000000,450.89074300,1623095999999,16052435.32052314,10958,216.53083300,7709434.19576996,0
1623096000000,35634.45000000,35744.52000000,35502.59000000,35608.00000000,556.32782000,1623096899999,19807481.40650212,11235,258.90728100,9218070.65088069,0
1623096900000,35608.00000000,35610.93000000,35401.58000000,35481.47000000,401.92465000,1623097799999,14267867.96896174,9330,182.94282700,6493688.70350230,0
1623097800000,35481.47000000,35539.55000000,35360.02000000,35406.28000000,620.61449000,1623098699999,21983996.82085162,11748,346.90258000,12288207.92030892,0
1623098700000,35406.28000000,35420.04000000,34000.08000000,34440.43000000,7171.27741600,1623099599999,248093648.98558051,118704,2526.58794600,87368509.65214108,0
1623099600000,34440.44000000,34647.58000000,34138.93000000,34214.61000000,1986.30035100,1623100499999,68376348.89623985,38506,903.86461800,31116435.65266988,0
1623100500000,34218.36000000,34266.04000000,33563.40000000,33970.80000000,3537.81559100,1623101399999,119986844.99372375,80379,1596.50713900,54168347.38617904,0
1623101400000,33970.73000000,34317.78000000,33900.00000000,33961.54000000,1375.00620600,1623102299999,46879139.54196474,38194,742.10200700,25314224.00949762,0
1623102300000,33964.52000000,34180.00000000,33919.28000000,34113.35000000,937.09876300,1623103199999,31955346.50439783,22737,439.97699400,15002694.17049441,0
1623103200000,34113.66000000,34291.54000000,33966.00000000,34242.71000000,974.81449900,1623104099999,33260227.44076770,22465,476.56722400,16262398.84707459,0
1623104100000,34242.70000000,34242.71000000,34042.39000000,34150.51000000,811.80426100,1623104999999,27717781.10071792,15509,316.62984400,10811942.98430636,0
1623105000000,34150.51000000,34170.00000000,33905.55000000,33983.88000000,871.98987100,1623105899999,29676084.56971350,16823,387.34103000,13182221.93364110,0
1623105900000,33983.88000000,34176.58000000,33983.88000000,34147.92000000,672.03683700,1623106799999,22917745.70739722,13854,350.66386000,11958214.59793883,0
1623106800000,34147.92000000,34182.80000000,34017.70000000,34029.99000000,644.55257000,1623107699999,21980295.60123933,13291,277.04169800,9449701.99488927,0
1623107700000,34030.00000000,34079.26000000,33608.66000000,33842.36000000,1500.36652200,1623108599999,50792630.95043156,30995,689.52168400,23336626.95287259,0
1623108600000,33842.37000000,33951.13000000,33510.52000000,33667.86000000,1432.83485900,1623109499999,48355936.35711938,29644,728.66424500,24593279.61793761,0
1623109500000,33667.86000000,33812.66000000,33300.00000000,33552.79000000,2340.38367400,1623110399999,78421372.29757677,38302,1012.25599200,33933730.77896507,0
1623110400000,33556.96000000,34068.01000000,33433.77000000,33932.61000000,2494.47837100,1623111299999,84315497.09156604,35084,1287.46522100,43513507.13807954,0
1623111300000,33932.61000000,34065.00000000,33469.45000000,33600.00000000,3006.12580800,1623112199999,101469543.63734420,35305,1893.90733200,63888058.32092472,0
1623112200000,33600.00000000,33689.70000000,33340.00000000,33445.59000000,1427.31963800,1623113099999,47779296.64634114,27201,661.16755500,22136440.88087526,0
1623113100000,33445.59000000,33700.25000000,33412.51000000,33670.35000000,824.42526400,1623113999999,27692710.81302727,15804,464.57766800,15607326.46703875,0
1623114000000,33669.79000000,33858.12000000,33553.39000000,33707.36000000,1079.00078200,1623114899999,36407576.82187522,18328,461.52233100,15569251.89311560,0
1623114900000,33709.07000000,33961.90000000,33639.00000000,33722.16000000,784.12270300,1623115799999,26485551.60016190,14864,387.50727500,13092278.51810523,0
1623115800000,33722.00000000,33771.15000000,33560.00000000,33664.55000000,665.25255300,1623116699999,22387766.27843281,12682,267.55615800,9004985.98573806,0
1623116700000,33663.78000000,33800.00000000,33565.24000000,33776.06000000,573.79861200,1623117599999,19342269.59487394,10909,259.59075100,8750854.86473483,0
